"Time","proxy-server-6c7d596b95-28skc / default / PKG","yolo-server-798f5c5578-ll75h / default / PKG","proxy-server-6c7d596b95-28skc / default / DRAM","yolo-server-798f5c5578-ll75h / default / DRAM","proxy-server-6c7d596b95-28skc / default / OTHER","yolo-server-798f5c5578-ll75h / default / OTHER","proxy-server-6c7d596b95-28skc / default / GPU","yolo-server-798f5c5578-ll75h / default / GPU"
2024-07-09 22:13:43,0.693,66.5,0,0,0,0,0,0
2024-07-09 22:13:44,0,0,0,0,0,0,0,0
2024-07-09 22:13:45,0,0,0,0,0,0,0,0
2024-07-09 22:13:46,0.582,67.7,0,0,0,0,0,0
2024-07-09 22:13:47,0,0,0,0,0,0,0,0
2024-07-09 22:13:48,0,0,0,0,0,0,0,0
2024-07-09 22:13:49,0.759,65.0,0,0,0,0,0,0
2024-07-09 22:13:50,0,0,0,0,0,0,0,0
2024-07-09 22:13:51,0,0,0,0,0,0,0,0
2024-07-09 22:13:52,0.594,67.9,0,0,0,0,0,0
2024-07-09 22:13:53,0,0,0,0,0,0,0,0
2024-07-09 22:13:54,0,0,0,0,0,0,0,0
2024-07-09 22:13:55,0.570,67.0,0,0,0,0,0,0
2024-07-09 22:13:56,0,0,0,0,0,0,0,0
2024-07-09 22:13:57,0,0,0,0,0,0,0,0
2024-07-09 22:13:58,0.558,70.4,0,0,0,0,0,0
2024-07-09 22:13:59,0,0,0,0,0,0,0,0
2024-07-09 22:14:00,0,0,0,0,0,0,0,0
2024-07-09 22:14:01,0.675,59.9,0,0,0,0,0,0
2024-07-09 22:14:02,0,0,0,0,0,0,0,0
2024-07-09 22:14:03,0,0,0,0,0,0,0,0
2024-07-09 22:14:04,0.606,61.5,0,0,0,0,0,0
2024-07-09 22:14:05,0,0,0,0,0,0,0,0
2024-07-09 22:14:06,0,0,0,0,0,0,0,0
2024-07-09 22:14:07,0.603,54.3,0,0,0,0,0,0
2024-07-09 22:14:08,0,0,0,0,0,0,0,0
2024-07-09 22:14:09,0,0,0,0,0,0,0,0
2024-07-09 22:14:10,0.756,66.7,0,0,0,0,0,0
2024-07-09 22:14:11,0,0,0,0,0,0,0,0
2024-07-09 22:14:12,0,0,0,0,0,0,0,0
2024-07-09 22:14:13,0.672,68.1,0,0,0,0,0,0
2024-07-09 22:14:14,0,0,0,0,0,0,0,0
2024-07-09 22:14:15,0,0,0,0,0,0,0,0
2024-07-09 22:14:16,0.825,61.0,0,0,0,0,0,0
2024-07-09 22:14:17,0,0,0,0,0,0,0,0
2024-07-09 22:14:18,0,0,0,0,0,0,0,0
2024-07-09 22:14:19,0.708,72.0,0,0,0,0,0,0
2024-07-09 22:14:20,0,0,0,0,0,0,0,0
2024-07-09 22:14:21,0,0,0,0,0,0,0,0
2024-07-09 22:14:22,0.558,63.3,0,0,0,0,0,0
2024-07-09 22:14:23,0,0,0,0,0,0,0,0
2024-07-09 22:14:24,0,0,0,0,0,0,0,0
2024-07-09 22:14:25,0.663,74.1,0,0,0,0,0,0
2024-07-09 22:14:26,0,0,0,0,0,0,0,0
2024-07-09 22:14:27,0,0,0,0,0,0,0,0
2024-07-09 22:14:28,0.747,62.0,0,0,0,0,0,0
2024-07-09 22:14:29,0,0,0,0,0,0,0,0
2024-07-09 22:14:30,0,0,0,0,0,0,0,0
2024-07-09 22:14:31,0.594,67.2,0,0,0,0,0,0
2024-07-09 22:14:32,0,0,0,0,0,0,0,0
2024-07-09 22:14:33,0,0,0,0,0,0,0,0
2024-07-09 22:14:34,0.609,70.1,0,0,0,0,0,0
2024-07-09 22:14:35,0,0,0,0,0,0,0,0
2024-07-09 22:14:36,0,0,0,0,0,0,0,0
2024-07-09 22:14:37,0.636,72.1,0,0,0,0,0,0
2024-07-09 22:14:38,0,0,0,0,0,0,0,0
2024-07-09 22:14:39,0,0,0,0,0,0,0,0
2024-07-09 22:14:40,0.645,70.4,0,0,0,0,0,0
2024-07-09 22:14:41,0,0,0,0,0,0,0,0
2024-07-09 22:14:42,0,0,0,0,0,0,0,0
2024-07-09 22:14:43,0.744,68.5,0,0,0,0,0,0
2024-07-09 22:14:44,0,0,0,0,0,0,0,0
2024-07-09 22:14:45,0,0,0,0,0,0,0,0
2024-07-09 22:14:46,0.567,67.7,0,0,0,0,0,0
2024-07-09 22:14:47,0,0,0,0,0,0,0,0
2024-07-09 22:14:48,0,0,0,0,0,0,0,0
2024-07-09 22:14:49,0.600,68.4,0,0,0,0,0,0
2024-07-09 22:14:50,0,0,0,0,0,0,0,0
2024-07-09 22:14:51,0,0,0,0,0,0,0,0
2024-07-09 22:14:52,0.546,69.8,0,0,0,0,0,0
2024-07-09 22:14:53,0,0,0,0,0,0,0,0
2024-07-09 22:14:54,0,0,0,0,0,0,0,0
2024-07-09 22:14:55,0.645,57.7,0,0,0,0,0,0
2024-07-09 22:14:56,0,0,0,0,0,0,0,0
2024-07-09 22:14:57,0,0,0,0,0,0,0,0
2024-07-09 22:14:58,0.579,58.9,0,0,0,0,0,0
2024-07-09 22:14:59,0,0,0,0,0,0,0,0
2024-07-09 22:15:00,0,0,0,0,0,0,0,0
2024-07-09 22:15:01,0.603,69.1,0,0,0,0,0,0
2024-07-09 22:15:02,0,0,0,0,0,0,0,0
2024-07-09 22:15:03,0,0,0,0,0,0,0,0
2024-07-09 22:15:04,0.636,69.4,0,0,0,0,0,0
2024-07-09 22:15:05,0,0,0,0,0,0,0,0
2024-07-09 22:15:06,0,0,0,0,0,0,0,0
2024-07-09 22:15:07,0.555,58.9,0,0,0,0,0,0
2024-07-09 22:15:08,0,0,0,0,0,0,0,0
2024-07-09 22:15:09,0,0,0,0,0,0,0,0
2024-07-09 22:15:10,0.666,73.7,0,0,0,0,0,0
2024-07-09 22:15:11,0,0,0,0,0,0,0,0
2024-07-09 22:15:12,0,0,0,0,0,0,0,0
2024-07-09 22:15:13,0.623,58.7,0,0,0,0,0,0
2024-07-09 22:15:14,0,0,0,0,0,0,0,0
2024-07-09 22:15:15,0,0,0,0,0,0,0,0
2024-07-09 22:15:16,0.729,70.0,0,0,0,0,0,0
2024-07-09 22:15:17,0,0,0,0,0,0,0,0
2024-07-09 22:15:18,0,0,0,0,0,0,0,0
2024-07-09 22:15:19,0.552,65.0,0,0,0,0,0,0
2024-07-09 22:15:20,0,0,0,0,0,0,0,0
2024-07-09 22:15:21,0,0,0,0,0,0,0,0
2024-07-09 22:15:22,0.456,58.2,0,0,0,0,0,0
2024-07-09 22:15:23,0,0,0,0,0,0,0,0
2024-07-09 22:15:24,0,0,0,0,0,0,0,0
2024-07-09 22:15:25,0.708,66.9,0,0,0,0,0,0
2024-07-09 22:15:26,0,0,0,0,0,0,0,0
2024-07-09 22:15:27,0,0,0,0,0,0,0,0
2024-07-09 22:15:28,0.570,68.7,0,0,0,0,0,0
2024-07-09 22:15:29,0,0,0,0,0,0,0,0
2024-07-09 22:15:30,0,0,0,0,0,0,0,0
2024-07-09 22:15:31,0.606,52.7,0,0,0,0,0,0
2024-07-09 22:15:32,0,0,0,0,0,0,0,0
2024-07-09 22:15:33,0,0,0,0,0,0,0,0
2024-07-09 22:15:34,0.399,69.6,0,0,0,0,0,0
2024-07-09 22:15:35,0,0,0,0,0,0,0,0
2024-07-09 22:15:36,0,0,0,0,0,0,0,0
2024-07-09 22:15:37,0.384,70.1,0,0,0,0,0,0
2024-07-09 22:15:38,0,0,0,0,0,0,0,0
2024-07-09 22:15:39,0,0,0,0,0,0,0,0
2024-07-09 22:15:40,0.309,76.3,0,0,0,0,0,0
2024-07-09 22:15:41,0,0,0,0,0,0,0,0
2024-07-09 22:15:42,0,0,0,0,0,0,0,0
2024-07-09 22:15:43,0.546,69.9,0,0,0,0,0,0
2024-07-09 22:15:44,0,0,0,0,0,0,0,0
2024-07-09 22:15:45,0,0,0,0,0,0,0,0
2024-07-09 22:15:46,0.588,65.4,0,0,0,0,0,0
2024-07-09 22:15:47,0,0,0,0,0,0,0,0
2024-07-09 22:15:48,0,0,0,0,0,0,0,0
2024-07-09 22:15:49,0.489,74.3,0,0,0,0,0,0
2024-07-09 22:15:50,0,0,0,0,0,0,0,0
2024-07-09 22:15:51,0,0,0,0,0,0,0,0
2024-07-09 22:15:52,0.609,66.9,0,0,0,0,0,0
2024-07-09 22:15:53,0,0,0,0,0,0,0,0
2024-07-09 22:15:54,0,0,0,0,0,0,0,0
2024-07-09 22:15:55,0.516,68.9,0,0,0,0,0,0
2024-07-09 22:15:56,0,0,0,0,0,0,0,0
2024-07-09 22:15:57,0,0,0,0,0,0,0,0
2024-07-09 22:15:58,0.531,64.8,0,0,0,0,0,0
2024-07-09 22:15:59,0,0,0,0,0,0,0,0
2024-07-09 22:16:00,0,0,0,0,0,0,0,0
2024-07-09 22:16:01,0.483,71.8,0,0,0,0,0,0
2024-07-09 22:16:02,0,0,0,0,0,0,0,0
2024-07-09 22:16:03,0,0,0,0,0,0,0,0
2024-07-09 22:16:04,0.630,74.6,0,0,0,0,0,0
2024-07-09 22:16:05,0,0,0,0,0,0,0,0
2024-07-09 22:16:06,0,0,0,0,0,0,0,0
2024-07-09 22:16:07,0.456,67.7,0,0,0,0,0,0
2024-07-09 22:16:08,0,0,0,0,0,0,0,0
2024-07-09 22:16:09,0,0,0,0,0,0,0,0
2024-07-09 22:16:10,0.588,71.3,0,0,0,0,0,0
2024-07-09 22:16:11,0,0,0,0,0,0,0,0
2024-07-09 22:16:12,0,0,0,0,0,0,0,0
2024-07-09 22:16:13,0.639,62.6,0,0,0,0,0,0
2024-07-09 22:16:14,0,0,0,0,0,0,0,0
2024-07-09 22:16:15,0,0,0,0,0,0,0,0
2024-07-09 22:16:16,0.627,72.8,0,0,0,0,0,0
2024-07-09 22:16:17,0,0,0,0,0,0,0,0
2024-07-09 22:16:18,0,0,0,0,0,0,0,0
2024-07-09 22:16:19,0.630,78.4,0,0,0,0,0,0
2024-07-09 22:16:20,0,0,0,0,0,0,0,0
2024-07-09 22:16:21,0,0,0,0,0,0,0,0
2024-07-09 22:16:22,0.459,70.4,0,0,0,0,0,0
2024-07-09 22:16:23,0,0,0,0,0,0,0,0
2024-07-09 22:16:24,0,0,0,0,0,0,0,0
2024-07-09 22:16:25,0.609,67.1,0,0,0,0,0,0
2024-07-09 22:16:26,0,0,0,0,0,0,0,0
2024-07-09 22:16:27,0,0,0,0,0,0,0,0
2024-07-09 22:16:28,0.663,79.0,0,0,0,0,0,0
2024-07-09 22:16:29,0,0,0,0,0,0,0,0
2024-07-09 22:16:30,0,0,0,0,0,0,0,0
2024-07-09 22:16:31,0.585,67.4,0,0,0,0,0,0
2024-07-09 22:16:32,0,0,0,0,0,0,0,0
2024-07-09 22:16:33,0,0,0,0,0,0,0,0
2024-07-09 22:16:34,0.543,71.2,0,0,0,0,0,0
2024-07-09 22:16:35,0,0,0,0,0,0,0,0
2024-07-09 22:16:36,0,0,0,0,0,0,0,0
2024-07-09 22:16:37,0.477,40.6,0,0,0,0,0,0
2024-07-09 22:16:38,0,0,0,0,0,0,0,0
2024-07-09 22:16:39,0,0,0,0,0,0,0,0
2024-07-09 22:16:40,0,0.669,0,0,0,0,0,0
2024-07-09 22:16:41,0,0,0,0,0,0,0,0
2024-07-09 22:16:42,0,0,0,0,0,0,0,0
2024-07-09 22:16:43,0,0.615,0,0,0,0,0,0
2024-07-09 22:16:44,0,0,0,0,0,0,0,0
2024-07-09 22:16:45,0,0,0,0,0,0,0,0
2024-07-09 22:16:46,0,0.810,0,0,0,0,0,0
2024-07-09 22:16:47,0,0,0,0,0,0,0,0
2024-07-09 22:16:48,0,0,0,0,0,0,0,0
2024-07-09 22:16:49,0,0.570,0,0,0,0,0,0
2024-07-09 22:16:50,0,0,0,0,0,0,0,0
2024-07-09 22:16:51,0,0,0,0,0,0,0,0
2024-07-09 22:16:52,0,0.543,0,0,0,0,0,0
2024-07-09 22:16:53,0,0,0,0,0,0,0,0
2024-07-09 22:16:54,0,0,0,0,0,0,0,0
2024-07-09 22:16:55,0,0.648,0,0,0,0,0,0
2024-07-09 22:16:56,0,0,0,0,0,0,0,0
2024-07-09 22:16:57,0,0,0,0,0,0,0,0
2024-07-09 22:16:58,0,0.504,0,0,0,0,0,0
2024-07-09 22:16:59,0,0,0,0,0,0,0,0
2024-07-09 22:17:00,0,0,0,0,0,0,0,0
2024-07-09 22:17:01,0,0.684,0,0,0,0,0,0
2024-07-09 22:17:02,0,0,0,0,0,0,0,0
2024-07-09 22:17:03,0,0,0,0,0,0,0,0
2024-07-09 22:17:04,0,0.513,0,0,0,0,0,0
2024-07-09 22:17:05,0,0,0,0,0,0,0,0
2024-07-09 22:17:06,0,0,0,0,0,0,0,0
2024-07-09 22:17:07,0,0.366,0,0,0,0,0,0
2024-07-09 22:17:08,0,0,0,0,0,0,0,0
2024-07-09 22:17:09,0,0,0,0,0,0,0,0
2024-07-09 22:17:10,0,0.687,0,0,0,0,0,0
2024-07-09 22:17:11,0,0,0,0,0,0,0,0
2024-07-09 22:17:12,0,0,0,0,0,0,0,0
2024-07-09 22:17:13,0,0.579,0,0,0,0,0,0
2024-07-09 22:17:14,0,0,0,0,0,0,0,0
2024-07-09 22:17:15,0,0,0,0,0,0,0,0
2024-07-09 22:17:16,0,0.612,0,0,0,0,0,0
2024-07-09 22:17:17,0,0,0,0,0,0,0,0
2024-07-09 22:17:18,0,0,0,0,0,0,0,0
2024-07-09 22:17:19,0,0.543,0,0,0,0,0,0
2024-07-09 22:17:20,0,0,0,0,0,0,0,0
2024-07-09 22:17:21,0,0,0,0,0,0,0,0
2024-07-09 22:17:22,0,0.495,0,0,0,0,0,0
2024-07-09 22:17:23,0,0,0,0,0,0,0,0
2024-07-09 22:17:24,0,0,0,0,0,0,0,0
2024-07-09 22:17:25,0,0.597,0,0,0,0,0,0
2024-07-09 22:17:26,0,0,0,0,0,0,0,0
2024-07-09 22:17:27,0,0,0,0,0,0,0,0
2024-07-09 22:17:28,0,0.687,0,0,0,0,0,0
2024-07-09 22:17:29,0,0,0,0,0,0,0,0
2024-07-09 22:17:30,0,0,0,0,0,0,0,0
2024-07-09 22:17:31,0,0.732,0,0,0,0,0,0
2024-07-09 22:17:32,0,0,0,0,0,0,0,0
2024-07-09 22:17:33,0,0,0,0,0,0,0,0
2024-07-09 22:17:34,0,0.597,0,0,0,0,0,0
2024-07-09 22:17:35,0,0,0,0,0,0,0,0
2024-07-09 22:17:36,0,0,0,0,0,0,0,0
2024-07-09 22:17:37,0.510,40.9,0,0,0,0,0,0
2024-07-09 22:17:38,0,0,0,0,0,0,0,0
2024-07-09 22:17:39,0,0,0,0,0,0,0,0
2024-07-09 22:17:40,0.600,66.4,0,0,0,0,0,0
2024-07-09 22:17:41,0,0,0,0,0,0,0,0
2024-07-09 22:17:42,0,0,0,0,0,0,0,0
2024-07-09 22:17:43,0.588,67.3,0,0,0,0,0,0
2024-07-09 22:17:44,0,0,0,0,0,0,0,0
2024-07-09 22:17:45,0,0,0,0,0,0,0,0
2024-07-09 22:17:46,0.540,69.0,0,0,0,0,0,0
2024-07-09 22:17:47,0,0,0,0,0,0,0,0
2024-07-09 22:17:48,0,0,0,0,0,0,0,0
2024-07-09 22:17:49,0.558,67.9,0,0,0,0,0,0
2024-07-09 22:17:50,0,0,0,0,0,0,0,0
2024-07-09 22:17:51,0,0,0,0,0,0,0,0
2024-07-09 22:17:52,0.561,74.7,0,0,0,0,0,0
2024-07-09 22:17:53,0,0,0,0,0,0,0,0
2024-07-09 22:17:54,0,0,0,0,0,0,0,0
2024-07-09 22:17:55,0.507,64.9,0,0,0,0,0,0
2024-07-09 22:17:56,0,0,0,0,0,0,0,0
2024-07-09 22:17:57,0,0,0,0,0,0,0,0
2024-07-09 22:17:58,0.510,69.5,0,0,0,0,0,0
2024-07-09 22:17:59,0,0,0,0,0,0,0,0
2024-07-09 22:18:00,0,0,0,0,0,0,0,0
2024-07-09 22:18:01,0.507,70.8,0,0,0,0,0,0
2024-07-09 22:18:02,0,0,0,0,0,0,0,0
2024-07-09 22:18:03,0,0,0,0,0,0,0,0
2024-07-09 22:18:04,0.534,77.8,0,0,0,0,0,0
2024-07-09 22:18:05,0,0,0,0,0,0,0,0
2024-07-09 22:18:06,0,0,0,0,0,0,0,0
2024-07-09 22:18:07,0.423,74.4,0,0,0,0,0,0
2024-07-09 22:18:08,0,0,0,0,0,0,0,0
2024-07-09 22:18:09,0,0,0,0,0,0,0,0
2024-07-09 22:18:10,0.555,68.2,0,0,0,0,0,0
2024-07-09 22:18:11,0,0,0,0,0,0,0,0
2024-07-09 22:18:12,0,0,0,0,0,0,0,0
2024-07-09 22:18:13,0.552,69.5,0,0,0,0,0,0
2024-07-09 22:18:14,0,0,0,0,0,0,0,0
2024-07-09 22:18:15,0,0,0,0,0,0,0,0
2024-07-09 22:18:16,0.611,81.8,0,0,0,0,0,0
2024-07-09 22:18:17,0,0,0,0,0,0,0,0
2024-07-09 22:18:18,0,0,0,0,0,0,0,0
2024-07-09 22:18:19,0.549,75.4,0,0,0,0,0,0
2024-07-09 22:18:20,0,0,0,0,0,0,0,0
2024-07-09 22:18:21,0,0,0,0,0,0,0,0
2024-07-09 22:18:22,0.405,80.7,0,0,0,0,0,0
2024-07-09 22:18:23,0,0,0,0,0,0,0,0
2024-07-09 22:18:24,0,0,0,0,0,0,0,0
2024-07-09 22:18:25,0.607,64.0,0,0,0,0,0,0
2024-07-09 22:18:26,0,0,0,0,0,0,0,0
2024-07-09 22:18:27,0,0,0,0,0,0,0,0
2024-07-09 22:18:28,0.507,78.8,0,0,0,0,0,0
2024-07-09 22:18:29,0,0,0,0,0,0,0,0
2024-07-09 22:18:30,0,0,0,0,0,0,0,0
2024-07-09 22:18:31,0.558,73.0,0,0,0,0,0,0
2024-07-09 22:18:32,0,0,0,0,0,0,0,0
2024-07-09 22:18:33,0,0,0,0,0,0,0,0
2024-07-09 22:18:34,0.498,83.8,0,0,0,0,0,0
2024-07-09 22:18:35,0,0,0,0,0,0,0,0
2024-07-09 22:18:36,0,0,0,0,0,0,0,0
2024-07-09 22:18:37,0.525,82.2,0,0,0,0,0,0
2024-07-09 22:18:38,0,0,0,0,0,0,0,0
2024-07-09 22:18:39,0,0,0,0,0,0,0,0
2024-07-09 22:18:40,0.510,65.3,0,0,0,0,0,0
2024-07-09 22:18:41,0,0,0,0,0,0,0,0
2024-07-09 22:18:42,0,0,0,0,0,0,0,0
2024-07-09 22:18:43,0.474,71.0,0,0,0,0,0,0
2024-07-09 22:18:44,0,0,0,0,0,0,0,0
2024-07-09 22:18:45,0,0,0,0,0,0,0,0
2024-07-09 22:18:46,0.573,65.5,0,0,0,0,0,0
2024-07-09 22:18:47,0,0,0,0,0,0,0,0
2024-07-09 22:18:48,0,0,0,0,0,0,0,0
2024-07-09 22:18:49,0.492,77.3,0,0,0,0,0,0
2024-07-09 22:18:50,0,0,0,0,0,0,0,0
2024-07-09 22:18:51,0,0,0,0,0,0,0,0
2024-07-09 22:18:52,0.441,72.5,0,0,0,0,0,0
2024-07-09 22:18:53,0,0,0,0,0,0,0,0
2024-07-09 22:18:54,0,0,0,0,0,0,0,0
2024-07-09 22:18:55,0.411,61.3,0,0,0,0,0,0
2024-07-09 22:18:56,0,0,0,0,0,0,0,0
2024-07-09 22:18:57,0,0,0,0,0,0,0,0
2024-07-09 22:18:58,0.459,71.5,0,0,0,0,0,0
2024-07-09 22:18:59,0,0,0,0,0,0,0,0
2024-07-09 22:19:00,0,0,0,0,0,0,0,0
2024-07-09 22:19:01,0.501,65.9,0,0,0,0,0,0
2024-07-09 22:19:02,0,0,0,0,0,0,0,0
2024-07-09 22:19:03,0,0,0,0,0,0,0,0
2024-07-09 22:19:04,0.456,70.5,0,0,0,0,0,0
2024-07-09 22:19:05,0,0,0,0,0,0,0,0
2024-07-09 22:19:06,0,0,0,0,0,0,0,0
2024-07-09 22:19:07,0.450,71.0,0,0,0,0,0,0
2024-07-09 22:19:08,0,0,0,0,0,0,0,0
2024-07-09 22:19:09,0,0,0,0,0,0,0,0
2024-07-09 22:19:10,0.456,72.6,0,0,0,0,0,0
2024-07-09 22:19:11,0,0,0,0,0,0,0,0
2024-07-09 22:19:12,0,0,0,0,0,0,0,0
2024-07-09 22:19:13,0.525,69.7,0,0,0,0,0,0
2024-07-09 22:19:14,0,0,0,0,0,0,0,0
2024-07-09 22:19:15,0,0,0,0,0,0,0,0
2024-07-09 22:19:16,0.456,72.7,0,0,0,0,0,0
2024-07-09 22:19:17,0,0,0,0,0,0,0,0
2024-07-09 22:19:18,0,0,0,0,0,0,0,0
2024-07-09 22:19:19,0.480,68.8,0,0,0,0,0,0
2024-07-09 22:19:20,0,0,0,0,0,0,0,0
2024-07-09 22:19:21,0,0,0,0,0,0,0,0
2024-07-09 22:19:22,0.351,71.1,0,0,0,0,0,0
2024-07-09 22:19:23,0,0,0,0,0,0,0,0
2024-07-09 22:19:24,0,0,0,0,0,0,0,0
2024-07-09 22:19:25,0.486,71.0,0,0,0,0,0,0
2024-07-09 22:19:26,0,0,0,0,0,0,0,0
2024-07-09 22:19:27,0,0,0,0,0,0,0,0
2024-07-09 22:19:28,0.528,77.2,0,0,0,0,0,0
2024-07-09 22:19:29,0,0,0,0,0,0,0,0
2024-07-09 22:19:30,0,0,0,0,0,0,0,0
2024-07-09 22:19:31,0.423,60.9,0,0,0,0,0,0
2024-07-09 22:19:32,0,0,0,0,0,0,0,0
2024-07-09 22:19:33,0,0,0,0,0,0,0,0
2024-07-09 22:19:34,0.444,66.2,0,0,0,0,0,0
2024-07-09 22:19:35,0,0,0,0,0,0,0,0
2024-07-09 22:19:36,0,0,0,0,0,0,0,0
2024-07-09 22:19:37,0.417,68.4,0,0,0,0,0,0
2024-07-09 22:19:38,0,0,0,0,0,0,0,0
2024-07-09 22:19:39,0,0,0,0,0,0,0,0
2024-07-09 22:19:40,0.444,68.9,0,0,0,0,0,0
2024-07-09 22:19:41,0,0,0,0,0,0,0,0
2024-07-09 22:19:42,0,0,0,0,0,0,0,0
2024-07-09 22:19:43,0.426,69.6,0,0,0,0,0,0
2024-07-09 22:19:44,0,0,0,0,0,0,0,0
2024-07-09 22:19:45,0,0,0,0,0,0,0,0
2024-07-09 22:19:46,0.435,61.4,0,0,0,0,0,0
2024-07-09 22:19:47,0,0,0,0,0,0,0,0
2024-07-09 22:19:48,0,0,0,0,0,0,0,0
2024-07-09 22:19:49,0.465,72.9,0,0,0,0,0,0
2024-07-09 22:19:50,0,0,0,0,0,0,0,0
2024-07-09 22:19:51,0,0,0,0,0,0,0,0
2024-07-09 22:19:52,0.387,64.0,0,0,0,0,0,0
2024-07-09 22:19:53,0,0,0,0,0,0,0,0
2024-07-09 22:19:54,0,0,0,0,0,0,0,0
2024-07-09 22:19:55,0.471,70.5,0,0,0,0,0,0
2024-07-09 22:19:56,0,0,0,0,0,0,0,0
2024-07-09 22:19:57,0,0,0,0,0,0,0,0
2024-07-09 22:19:58,0.417,69.6,0,0,0,0,0,0
2024-07-09 22:19:59,0,0,0,0,0,0,0,0
2024-07-09 22:20:00,0,0,0,0,0,0,0,0
2024-07-09 22:20:01,0.492,66,0,0,0,0,0,0
2024-07-09 22:20:02,0,0,0,0,0,0,0,0
2024-07-09 22:20:03,0,0,0,0,0,0,0,0
2024-07-09 22:20:04,0.423,73.6,0,0,0,0,0,0
2024-07-09 22:20:05,0,0,0,0,0,0,0,0
2024-07-09 22:20:06,0,0,0,0,0,0,0,0
2024-07-09 22:20:07,0.474,70.0,0,0,0,0,0,0
2024-07-09 22:20:08,0,0,0,0,0,0,0,0
2024-07-09 22:20:09,0,0,0,0,0,0,0,0
2024-07-09 22:20:10,0.519,73.8,0,0,0,0,0,0
2024-07-09 22:20:11,0,0,0,0,0,0,0,0
2024-07-09 22:20:12,0,0,0,0,0,0,0,0
2024-07-09 22:20:13,0.489,72.0,0,0,0,0,0,0
2024-07-09 22:20:14,0,0,0,0,0,0,0,0
2024-07-09 22:20:15,0,0,0,0,0,0,0,0
2024-07-09 22:20:16,0.525,64.1,0,0,0,0,0,0
2024-07-09 22:20:17,0,0,0,0,0,0,0,0
2024-07-09 22:20:18,0,0,0,0,0,0,0,0
2024-07-09 22:20:19,0.459,76.2,0,0,0,0,0,0
2024-07-09 22:20:20,0,0,0,0,0,0,0,0
2024-07-09 22:20:21,0,0,0,0,0,0,0,0
2024-07-09 22:20:22,0.387,73.8,0,0,0,0,0,0
2024-07-09 22:20:23,0,0,0,0,0,0,0,0
2024-07-09 22:20:24,0,0,0,0,0,0,0,0
2024-07-09 22:20:25,0.483,70.1,0,0,0,0,0,0
2024-07-09 22:20:26,0,0,0,0,0,0,0,0
2024-07-09 22:20:27,0,0,0,0,0,0,0,0
2024-07-09 22:20:28,0.519,64.3,0,0,0,0,0,0
2024-07-09 22:20:29,0,0,0,0,0,0,0,0
2024-07-09 22:20:30,0,0,0,0,0,0,0,0
2024-07-09 22:20:31,0.498,68.0,0,0,0,0,0,0
2024-07-09 22:20:32,0,0,0,0,0,0,0,0
2024-07-09 22:20:33,0,0,0,0,0,0,0,0
2024-07-09 22:20:34,0.462,69.4,0,0,0,0,0,0
2024-07-09 22:20:35,0,0,0,0,0,0,0,0
2024-07-09 22:20:36,0,0,0,0,0,0,0,0
2024-07-09 22:20:37,0.432,67.8,0,0,0,0,0,0
2024-07-09 22:20:38,0,0,0,0,0,0,0,0
2024-07-09 22:20:39,0,0,0,0,0,0,0,0
2024-07-09 22:20:40,0.381,81.3,0,0,0,0,0,0
2024-07-09 22:20:41,0,0,0,0,0,0,0,0
2024-07-09 22:20:42,0,0,0,0,0,0,0,0
2024-07-09 22:20:43,0.546,76.3,0,0,0,0,0,0
2024-07-09 22:20:44,0,0,0,0,0,0,0,0
2024-07-09 22:20:45,0,0,0,0,0,0,0,0
2024-07-09 22:20:46,0.531,113,0,0,0,0,0,0
2024-07-09 22:20:47,0,0,0,0,0,0,0,0
2024-07-09 22:20:48,0,0,0,0,0,0,0,0
2024-07-09 22:20:49,0.324,80.8,0,0,0,0,0,0
2024-07-09 22:20:50,0,0,0,0,0,0,0,0
2024-07-09 22:20:51,0,0,0,0,0,0,0,0
2024-07-09 22:20:52,0.411,73.3,0,0,0,0,0,0
2024-07-09 22:20:53,0,0,0,0,0,0,0,0
2024-07-09 22:20:54,0,0,0,0,0,0,0,0
2024-07-09 22:20:55,0.429,69.9,0,0,0,0,0,0
2024-07-09 22:20:56,0,0,0,0,0,0,0,0
2024-07-09 22:20:57,0,0,0,0,0,0,0,0
2024-07-09 22:20:58,0.450,70.7,0,0,0,0,0,0
2024-07-09 22:20:59,0,0,0,0,0,0,0,0
2024-07-09 22:21:00,0,0,0,0,0,0,0,0
2024-07-09 22:21:01,0.465,67.9,0,0,0,0,0,0
2024-07-09 22:21:02,0,0,0,0,0,0,0,0
2024-07-09 22:21:03,0,0,0,0,0,0,0,0
2024-07-09 22:21:04,0.510,67.3,0,0,0,0,0,0
2024-07-09 22:21:05,0,0,0,0,0,0,0,0
2024-07-09 22:21:06,0,0,0,0,0,0,0,0
2024-07-09 22:21:07,0.438,67.0,0,0,0,0,0,0
2024-07-09 22:21:08,0,0,0,0,0,0,0,0
2024-07-09 22:21:09,0,0,0,0,0,0,0,0
2024-07-09 22:21:10,0.474,68.8,0,0,0,0,0,0
2024-07-09 22:21:11,0,0,0,0,0,0,0,0
2024-07-09 22:21:12,0,0,0,0,0,0,0,0
2024-07-09 22:21:13,0.465,70.6,0,0,0,0,0,0
2024-07-09 22:21:14,0,0,0,0,0,0,0,0
2024-07-09 22:21:15,0,0,0,0,0,0,0,0
2024-07-09 22:21:16,0.465,51.4,0,0,0,0,0,0
2024-07-09 22:21:17,0,0,0,0,0,0,0,0
2024-07-09 22:21:18,0,0,0,0,0,0,0,0
